Chromosome	Start	Stop	Strand	Gene Symbol	gene_biotype	gene_name	gene_source	RPI12_S5	RPI44_S20	RPI30_S11	RPI47_S22	RPI8_S3	RPI10_S4	RPI45_S21	RPI5_S2	RPI1_S1	RPI25_S7	RPI27_S9	RPI29_S10	RPI32_S13	RPI38_S15	RPI36_S14	RPI43_S19	RPI26_S8	RPI42_S18	RPI31_S12	RPI39_S16	RPI40_S17	RPI16_S6
8	97075160	97083121	-	Tmed3	protein_coding	Tmed3	ensembl	501.426	530.219	420.794	665.911	449.378	426.641	555.01	447.335	503.258	451.26	474.464	532.056	534.796	457.988	456.058	477.576	460.697	694.026	605.828	944.955	639.228	423.597
14	86390338	86395136	-	Tmed4	protein_coding	Tmed4	ensembl	536.315	523.062	450.22	543.219	581.167	453.479	464.026	426.284	538.676	496.162	428.642	589.724	519.783	445.207	500.427	502.763	450.437	608.357	567.842	500.766	550.499	499.003
14	2613406	2633951	+	Tmed5	protein_coding	Tmed5	ensembl	299.061	334.666	454.143	304.756	258.176	484.02	354.842	431.547	410.184	395.133	372.316	332.07	362.16	397.278	355.973	414.61	386.821	453.286	344.796	417.706	316.752	408.073
19	39261841	39267929	-	Tmed6	protein_coding	Tmed6	ensembl	1.99374	0.794931	0	0	0	0.925469	0.909852	0	0	0	0	0.930168	0	1.06509	1.0318	0	0	0	0.973999	2.40753	0.954072	0
18	40579182	40586261	-	Tmed7	protein_coding	Tmed7	ensembl	1736.55	1951.56	2416.87	2216.41	2099.98	2384.01	1997.13	2657.7	2411.68	2566.12	1870.17	2169.15	2146.69	2388.99	1885.11	2455.69	2393.78	2575.49	2046.37	2526.7	1823.23	2027.06
6	111194951	111222859	-	Tmed8	protein_coding	Tmed8	ensembl	58.8154	43.7212	76.5079	52.4418	35.6478	83.2922	64.5995	77.889	76.6006	71.8423	99.2843	77.204	56.2943	72.4259	74.29	58.1228	52.3286	69.4026	74.024	49.3543	56.2903	68.7514
17	9560761	9565250	-	Tmed9	protein_coding	Tmed9	ensembl	308.033	360.899	281.51	371.05	400.768	274.864	351.203	286.295	256.983	312.065	285.442	265.098	309.619	277.988	249.697	242.178	266.773	354.604	296.096	375.574	363.502	245.065
5	64326733	64412524	+	Tmeff1	protein_coding	Tmeff1	ensembl	383.795	275.841	371.75	249.346	419.132	333.169	226.553	433.652	382.18	325.536	300.717	342.302	286.163	320.591	326.05	376.83	341.675	245.078	300.966	239.549	245.197	308.272
9	55384100	55673830	-	Tmeff2	protein_coding	Tmeff2	ensembl	2.99061	2.38479	5.88523	7.91574	10.8024	2.77641	4.54926	5.26277	10.7076	2.24507	7.63725	1.86034	1.87648	15.9763	8.25444	1.93743	7.18235	4.33766	4.87	2.40753	8.58665	14.4156
10	77537340	77543193	+	Tmem100	protein_coding	Tmem100	ensembl	23913.9	18768.3	21631.1	29654.3	19665.7	20391.8	29618.4	15671.5	19871.7	20503.1	23919.9	18897.3	25537.9	22840.8	25215.2	19028.4	20771.4	31726.7	26388.6	39060.9	25557.7	17702.4
10	90092343	90096097	-	Tmem101	protein_coding	Tmem101	ensembl	305.042	334.666	320.745	435.366	302.466	332.243	380.318	352.605	339.349	432.177	317.901	324.629	366.851	311.005	328.114	354.549	322.18	380.63	370.12	442.985	370.18	313.817
10	56410918	56412545	-	Tmem102	protein_coding	Tmem102	ensembl	54.8279	79.4931	40.2157	43.5366	68.0549	43.4971	48.2222	39.997	37.0648	48.7455	40.0956	68.8324	56.2943	29.8224	36.1132	47.467	46.1723	57.474	54.544	40.9222	63.9228	47.6824
10	103737162	103793215	+	Tmem104	protein_coding	Tmem104	ensembl	92.709	85.8525	88.2784	51.4523	81.0177	74.963	98.264	96.8349	80.719	51.6367	92.6017	89.2961	99.4533	72.4259	76.3536	105.59	102.605	83.5	75.972	69.8183	78.2339	80.9492
10	89484468	89493284	+	Tmem106a	protein_coding	Tmem106a	ensembl	158.502	147.857	131.437	104.884	217.127	168.435	126.469	132.622	203.445	152.665	136.516	118.131	154.809	90.5324	144.453	152.088	108.761	124.708	135.386	132.414	155.514	137.503
4	39517548	39535170	+	Tmem106b	protein_coding	Tmem106b	ensembl	808.465	983.335	1081.9	1661.32	719.437	943.979	1199.19	1236.75	857.437	1157.34	967.067	866.914	1103.37	1409.11	1092.68	1242.86	1035.29	1967.13	944.778	2352.16	1142.98	950.321
7	139444994	139450590	+	Tmem106c	protein_coding	Tmem106c	ensembl	35.8873	55.6452	44.1392	47.4944	43.2094	33.3169	56.4108	43.1547	32.1228	39.2888	31.5037	43.7179	46.912	53.2544	45.3994	56.1854	47.1983	94.3441	46.752	78.2447	47.7036	27.7223
10	55653946	55656271	+	Tmem107	protein_coding	Tmem107	ensembl	74.7653	80.288	100.049	131.599	182.56	57.3791	57.3207	123.149	121.902	134.704	63.0073	126.503	119.156	73.491	70.1627	75.5597	86.1882	96.513	89.6079	157.693	141.203	128.632
8	111970288	111984573	-	Tmem108	protein_coding	Tmem108	ensembl	6.97809	9.53917	6.8661	3.95787	2.16047	12.9566	5.45911	5.26277	15.6496	4.49015	3.81863	11.162	2.81472	8.5207	7.22263	5.81228	12.3126	2.16883	7.792	20.464	9.54072	8.87114
1	226925117	226935690	-	Tmem109	protein_coding	Tmem109	ensembl	1002.85	1191.6	992.641	978.583	1506.93	1194.78	952.615	983.085	1212.43	1191.01	916.47	1035.28	937.301	990.531	998.787	1006.49	1199.45	935.85	1132.76	1041.26	917.818	946.995
10	47117135	47131843	-	Tmem11	protein_coding	Tmem11	ensembl	86.7277	155.011	86.3166	192.946	110.184	77.7394	131.019	99.9926	124.373	104.396	98.3296	100.458	107.897	134.201	132.071	117.214	107.735	146.396	102.27	187.787	76.3258	109.78
16	6903212	6958784	+	Tmem110	protein_coding	Tmem110	ensembl	160.496	153.422	134.379	169.199	164.196	137.895	134.658	152.62	149.083	131.337	133.652	159.059	151.995	144.852	145.484	141.432	143.647	122.539	143.178	115.561	126.892	161.898
8	116289590	116294455	+	Tmem115	protein_coding	Tmem115	ensembl	465.539	736.106	604.217	578.838	745.363	584.897	540.452	552.591	606.216	588.209	475.419	441.83	546.055	578.342	456.058	588.009	580.744	564.98	394.47	541.694	496.118	525.615
12	40557677	40590362	-	Tmem116	protein_coding	Tmem116	ensembl	75.7622	73.1336	68.661	82.1258	51.8513	64.7828	91.8951	67.3634	64.2457	66.2296	59.1887	66.0419	85.3798	96.9229	61.9083	80.4032	81.058	61.8117	68.18	57.7807	74.4176	60.9891
7	136182224	136403013	+	Tmem117	protein_coding	Tmem117	ensembl	126.603	155.806	197.155	187.009	141.511	173.063	174.692	163.146	136.728	217.772	159.428	171.151	150.118	187.455	163.025	211.18	160.064	238.571	203.566	195.01	193.677	190.73
12	48598647	48605705	+	Tmem119	protein_coding	Tmem119	ensembl	86.7277	82.6728	73.5653	50.4628	82.0979	69.4102	56.4108	58.943	79.8953	81.9452	64.9167	69.7626	74.1209	58.5798	67.0673	72.6535	71.8235	74.8247	89.6079	84.2635	58.1984	98.6915
12	23989596	23998255	+	Tmem120a	protein_coding	Tmem120a	ensembl	809.459	1018.31	737.615	924.162	814.498	757.034	888.016	746.26	866.493	822.819	842.962	683.674	881.945	780.709	760.44	822.438	794.163	1072.49	719.786	1320.53	1018.95	695.276
12	38894847	38916238	-	Tmem120b	protein_coding	Tmem120b	ensembl	24.9218	26.2327	22.56	21.7683	22.685	24.0622	12.7379	33.6817	18.9442	22.4507	15.2745	24.1844	19.703	23.4319	24.7633	19.3743	32.8336	19.5195	30.194	26.4828	19.0814	34.3757
6	137997335	137998292	+	Tmem121	protein_coding	Tmem121	ensembl	7.97496	20.6682	6.8661	21.7683	3.24071	3.70188	12.7379	14.7357	9.88395	12.3479	8.59191	8.37151	7.50591	10.6509	8.25444	12.5933	6.1563	27.1104	14.61	25.279	9.54072	6.65336
4	153026411	153028130	-	Tmem121b	protein_coding	Tmem121b	ensembl	0	3.97465	3.92348	4.94734	5.40118	3.70188	2.72956	7.36787	4.11831	3.36761	10.5012	4.65084	1.87648	1.06509	5.15902	2.90614	4.1042	3.25325	10.714	8.42635	6.67851	9.98004
8	5967463	5997384	+	Tmem123	protein_coding	Tmem123	ensembl	2870.99	3709.15	4290.33	3733.26	3555.06	3989.7	3504.75	4053.38	4007.95	4587.81	2967.07	3433.25	3868.36	3716.09	3476.15	3935.89	3952.35	4436.34	3527.83	4545.41	3530.07	3330.01
5	137370577	137373206	-	Tmem125	protein_coding	Tmem125	ensembl | ensembl_havana	184.421	209.067	209.906	186.02	229.01	137.895	230.193	177.882	221.565	170.625	192.841	210.218	195.154	182.13	225.965	168.556	168.272	220.136	223.046	209.455	217.529	179.641
1	156283128	156291053	+	Tmem126a	protein_coding	Tmem126a	ensembl	202.365	257.558	263.854	283.977	197.683	240.622	293.882	293.662	251.217	371.56	226.254	259.517	280.533	281.183	278.587	289.645	232.913	410.993	238.63	427.336	237.564	197.383
1	156262031	156275003	+	Tmem126b	protein_coding	Tmem126b	ensembl	91.7121	108.906	90.2401	156.336	90.7398	112.907	117.371	128.412	101.311	111.131	90.6924	126.503	109.774	96.9229	117.626	96.8714	115.944	125.792	91.5559	122.784	126.892	124.196
3	119677575	119690367	+	Tmem127	protein_coding	Tmem127	ensembl	2376.24	2575.58	2893.57	2433.86	2723.28	2893.93	2647.67	3080.82	2856.1	3133	2540.34	2344.02	2752.79	2932.19	2597.53	2978.79	2776.49	2546.21	2806.09	2577.26	2526.95	2748.94
14	77270811	77279832	-	Tmem128	protein_coding	Tmem128	ensembl	377.814	317.972	321.726	314.651	405.089	356.306	331.186	335.765	359.941	346.864	357.996	391.601	334.951	347.218	384.863	298.364	355.013	285.201	364.276	314.182	324.385	344.866
14	82350734	82356079	+	Tmem129	protein_coding	Tmem129	ensembl	116.634	85.8525	95.1445	72.2311	124.227	107.354	100.084	70.5211	103.782	78.5775	103.103	106.039	78.8121	89.4673	72.2263	70.7161	104.657	66.1493	94.4779	77.0409	81.0962	87.6026
12	11814071	11840101	+	Tmem130	protein_coding	Tmem130	ensembl_havana	1.99374	0.794931	2.94261	0	3.24071	1.85425	0	0	1.64733	1.12254	1.90931	0.930168	1.87648	1.06509	3.09541	1.93743	0	3.25325	0.973999	0	2.86222	2.21779
9	43358588	43454079	-	Tmem131	protein_coding	Tmem131	ensembl	930.08	833.883	838.645	1172.52	681.629	884.749	1009.03	923.089	871.435	743.119	935.564	809.246	1004.85	960.709	1024.58	852.468	948.07	1227.56	1107.44	1331.36	990.327	955.866
2	182897830	183031215	-	Tmem131l	protein_coding	Tmem131l	ensembl	960.983	1077.13	1154.49	983.53	865.269	1160.54	1375.7	893.618	1090.53	831.799	977.568	1006.44	1126.83	1049.11	1105.06	1363.95	1153.28	1139.72	1005.17	938.936	1128.67	1176.54
1	226912612	226924245	-	Tmem132a	protein_coding	Tmem132a	ensembl	534.045	740.081	564.518	690.648	557.402	548.803	744.259	515.751	489.005	553.41	640.575	580.425	787.013	669.94	635.312	686.443	541.469	766.464	746.084	877.538	749.901	609.891
12	32808022	33016886	-	Tmem132c	protein_coding	Tmem132c	ensembl	143.549	127.189	111.819	148.42	89.6596	133.268	171.962	113.676	92.2502	94.2931	137.471	79.9945	159.501	132.071	102.149	160.806	122.1	167	144.152	150.47	114.489	100.909
12	31934343	32607371	+	Tmem132d	protein_coding	Tmem132d	ensembl	0	2.38479	0	0.989467	0	2.77641	4.54926	4.21021	2.47099	0	1.90931	0	3.75296	1.06509	2.06361	2.90614	3.07815	0	0.973999	0	0.954072	3.32668
10	69737328	69794976	+	Tmem132e	protein_coding	Tmem132e	ensembl_havana	4.98435	5.56452	1.96174	4.94734	3.24071	0.925469	9.09852	2.10511	2.47099	4.49015	6.6826	1.86034	3.75296	3.19526	4.12722	3.87486	7.18235	7.59091	4.87	1.20376	6.72872	23.2868
1	219374060	219379558	+	Tmem134	protein_coding	Tmem134	ensembl	37.8811	68.364	42.1774	83.1153	70.2153	40.7206	49.132	52.6277	45.3015	67.3522	37.2316	53.0196	53.4796	45.7988	74.29	55.2167	51.3025	60.7273	37.012	60.1882	54.3821	48.7913
1	152886996	153096270	-	Tmem135	protein_coding	Tmem135	ensembl	283.111	300.484	318.783	254.293	290.584	304.479	265.677	289.452	308.874	266.041	293.08	297.654	231.745	252.426	265.174	299.333	260.617	276.526	274.668	263.624	226.115	245.065
1	226623861	226630901	-	Tmem138	protein_coding	Tmem138	ensembl	52.8341	70.7489	55.9096	82.1258	51.8513	42.5716	53.6813	36.8394	44.4778	63.6621	50.5968	53.0196	63.8003	52.1893	48.4948	54.248	43.0941	72.6558	61.362	68.6145	51.5199	53.2269
4	71650575	71651439	+	Tmem139	protein_coding	Tmem139	ensembl	0.996871	2.38479	1.96174	0.989467	1.08024	0	1.8197	1.05255	3.29465	6.73522	0	1.86034	1.87648	2.13017	1.0318	1.93743	6.1563	3.25325	0.973999	1.20376	1.90814	0
4	62380914	62391913	+	Tmem140	protein_coding	Tmem140	ensembl	198.869	281.663	180.48	464.818	223.434	149.096	249.576	167.82	226.824	202.842	189.785	200.555	181.37	218.062	249.795	138.934	223.244	237.145	254.044	366.12	243.637	179.793
3	2843635	2845594	-	Tmem141	protein_coding	Tmem141	ensembl	23.9249	28.6175	28.4453	38.5892	32.4071	24.9877	22.7463	26.3138	28.8282	33.6761	26.7304	30.6955	33.7766	33.0177	31.986	28.0927	30.7815	21.6883	17.532	28.8903	29.5762	25.5045
1	101884019	101900071	+	Tmem143	protein_coding	Tmem143	ensembl	54.8279	58.8248	49.0436	83.1152	81.0178	52.7518	66.4192	56.8379	55.1854	53.8817	65.8713	86.5055	69.4297	76.6862	57.7811	61.9977	65.6672	82.4156	72.076	81.8559	85.8665	73.1869
2	178585592	178616720	-	Tmem144	protein_coding	Tmem144	ensembl	82.7402	70.7489	79.4506	98.9467	91.8201	88.845	57.3207	119.991	106.252	104.396	65.8713	79.9945	72.2444	104.378	75.3217	89.1216	95.4227	107.357	68.1799	105.931	83.9583	67.6425
1	82174451	82184069	+	Tmem145	protein_coding	Tmem145	ensembl	0	0	0	0	1.08024	0	0	1.05255	0	0	0	0.930168	0.938239	1.06509	3.09541	0	0	0	0	2.40753	1.90814	0
1	89177992	89179826	-	Tmem147	protein_coding	Tmem147	ensembl	38.8779	37.3618	20.5983	39.5787	18.364	23.1367	49.132	14.7357	32.9465	28.0634	33.413	33.4861	27.2089	33.0177	38.1768	30.9988	30.7815	21.6883	27.272	45.743	19.0814	27.7223
9	27333956	27351296	+	Tmem14a	protein_coding	Tmem14a	ensembl	10.9656	11.129	7.84697	8.9052	9.72213	4.62735	3.63941	6.31532	3.29465	20.2057	5.72794	2.7905	6.56767	8.5207	3.09541	10.6559	2.0521	9.75974	7.792	13.2414	7.63258	5.54447
17	21571518	21577632	-	Tmem14c	protein_coding	Tmem14c	ensembl	28.6882	33.1605	34.7384	33.0226	65.2084	42.7097	32.1453	65.1521	49.8164	59.1603	61.3644	34.5064	32.6919	51.1184	29.9152	41.9088	37.6029	50.4935	33.0857	24.1769	54.9581	55.2706
4	100218661	100222131	+	Tmem150a	protein_coding	Tmem150a	ensembl	243.236	198.733	160.863	231.535	224.689	148.075	236.562	150.515	206.739	211.037	182.339	172.081	198.907	201.301	221.838	169.525	172.376	272.188	211.358	157.693	221.345	196.274
1	72692105	72701594	+	Tmem150b	protein_coding	Tmem150b	ensembl	30.903	30.2074	28.4453	37.5998	27.0059	15.733	22.7463	18.946	24.7099	13.4704	21.0024	18.6034	23.456	28.7574	25.7951	30.0301	30.7815	45.5454	32.142	31.2979	18.1274	25.5045
14	11095163	11166429	+	Tmem150c	protein_coding	Tmem150c	ensembl	60.8091	68.3641	52.967	62.3364	73.4561	44.4225	81.8867	25.2613	77.4243	46.024	60.1434	71.6229	65.6767	57.5147	79.449	22.2804	67.7193	50.9675	79.868	34.9092	42.9333	67.6425
1	220373290	220467160	-	Tmem151a	protein_coding	Tmem151a	ensembl	215.324	154.217	168.71	138.525	203.084	148.075	171.962	199.985	128.491	167.258	187.113	181.383	209.227	187.455	181.598	197.618	149.803	153.987	196.748	90.2823	177.457	163.007
9	17841410	17845922	+	Tmem151b	protein_coding	Tmem151b	ensembl	11.9624	22.2581	17.6557	8.9052	15.1233	12.9566	8.18867	10.5255	14.0023	11.2254	15.2745	7.44134	8.44415	9.58579	12.3817	7.74971	13.3387	6.50649	7.792	20.464	11.4489	12.1978
2	183674522	183711813	+	Tmem154	protein_coding	Tmem154	ensembl	30.903	33.3871	45.1201	42.5471	38.8885	41.6461	30.935	51.5751	37.8885	24.6958	33.413	40.9274	34.7148	44.7337	27.8587	35.8424	48.2244	41.2078	31.168	28.8903	52.474	47.6824
14	44889287	44918374	+	Tmem156	protein_coding	Tmem156	ensembl	11.9624	27.0276	22.56	13.8525	27.0059	12.9566	28.2054	26.3138	25.5335	13.4704	27.685	18.6034	12.1971	15.9763	31.9859	18.4056	26.6773	27.1104	13.636	32.5016	15.2652	23.2868
8	132344710	132345709	-	Tmem158	protein_coding	Tmem158	ensembl	0.996871	7.15438	4.90436	5.9368	7.56165	8.32922	5.45911	0	3.29465	7.85775	5.72794	11.162	3.75296	5.32544	6.19083	7.74971	4.1042	7.59091	4.87	8.42635	10.4948	8.87114
1	189870622	189889485	+	Tmem159	protein_coding	Tmem159	ensembl	292.083	413.364	428.641	355.219	402.928	360.008	356.662	353.658	345.938	471.465	323.629	395.321	372.481	422.84	370.418	418.484	331.414	483.649	310.706	574.195	382.583	339.321
1	78417719	78420428	+	Tmem160	protein_coding	Tmem160	ensembl	13.9562	18.2834	11.7705	10.8841	15.1233	11.1056	17.2872	9.47298	18.1206	11.2254	14.3198	25.1145	13.1353	14.9112	19.6043	14.5307	13.3387	14.0974	24.35	12.0376	20.0355	15.5245
16	20986687	20994380	-	Tmem161a	protein_coding	Tmem161a	ensembl	114.64	102.546	79.4506	111.81	106.943	84.2177	99.1739	88.4145	97.1922	81.9452	86.8738	84.6453	89.1327	93.7277	101.117	81.372	71.8235	109.526	90.5819	85.4672	84.9124	72.078
2	12516702	12549390	+	Tmem161b	protein_coding	Tmem161b	ensembl	116.634	100.161	153.997	93.0099	142.591	166.584	123.74	164.198	128.491	169.503	100.239	116.271	105.083	131.006	95.9579	144.338	120.048	140.974	123.698	142.044	127.846	124.196
13	44166306	44345736	-	Tmem163	protein_coding	Tmem163	ensembl	131.587	166.935	151.054	150.399	165.276	146.224	119.191	187.355	138.375	141.44	84.0098	142.316	143.551	110.769	110.403	138.526	140.569	69.4026	94.4779	108.339	110.672	140.829
X	113948654	114110063	+	Tmem164	protein_coding	Tmem164	ensembl	2518.09	2344.25	2677.78	2338.11	2182.08	2392.34	2568.51	2685.06	2347.44	2771.54	2256.81	2110.55	2479.77	2654.2	2501.1	2665.9	2394.8	2545.12	2392.14	2180.02	2431.93	2389.66
14	34503038	34528263	-	Tmem165	protein_coding	Tmem165	ensembl	277.13	259.147	264.835	299.809	299.225	298.001	260.218	346.29	309.697	297.472	233.891	360.905	234.56	301.42	268.269	300.301	262.669	329.662	307.784	286.496	259.508	223.996
2	18937458	18943562	+	Tmem167a	protein_coding	Tmem167a	ensembl	322.967	237.684	279.548	328.242	219.288	224.889	374.852	311.527	280.045	309.82	277.805	336.689	298.979	268.389	221.45	257.678	284.996	236.387	302.882	382.797	338.696	278.032
2	211348762	211352541	-	Tmem167b	protein_coding	Tmem167b	ensembl	146.892	128.036	135.618	76.3809	113.614	127.325	114.002	121.476	144.346	116.709	133.779	130.702	122.344	98.8442	128.912	118.193	138.759	88.7854	141.532	75.3507	109.282	156.011
4	40007844	40036564	-	Tmem168	protein_coding	Tmem168	ensembl	428.654	364.078	461.99	372.04	368.361	459.033	427.63	547.328	445.602	392.888	467.782	440.9	420.331	407.928	430.263	475.638	479.165	544.376	480.182	420.114	406.435	433.577
9	79630604	79654689	+	Tmem169	protein_coding	Tmem169	ensembl	21.9311	12.7189	41.1966	124.673	36.728	54.6027	7.27882	71.5736	28.8282	25.8183	29.5944	36.2766	15.9501	73.491	36.1132	30.9988	60.537	0	47.726	105.931	19.0814	1.10889
14	107268128	107308543	+	Tmem17	protein_coding	Tmem17	ensembl	31.8999	27.8226	30.407	29.684	42.1292	28.6895	24.566	17.8934	37.0648	22.4507	27.685	30.6955	34.7148	27.6923	27.8587	30.0301	36.9378	22.7727	31.168	24.0753	22.8977	34.3757
19	44088612	44101366	-	Tmem170a	protein_coding	Tmem170a	ensembl	437.627	383.952	418.831	455.154	394.286	418.311	454.017	372.603	382.18	437.79	378.998	422.296	402.505	400.473	382.799	448.514	413.498	361.111	445.117	442.984	435.057	368.152
17	22832641	22863967	-	Tmem170b	protein_coding	Tmem170b	ensembl	261.18	239.274	273.663	200.862	97.2213	317.436	280.234	257.876	182.853	239.1	298.808	241.844	232.683	300.355	252.792	243.147	235.992	263.513	190.904	215.474	210.85	221.779
2	28791875	28801224	-	Tmem171	protein_coding	Tmem171	ensembl	14.9531	23.8479	17.6557	17.8104	43.2094	17.5839	12.7379	10.5255	34.5938	37.0437	17.1838	21.3939	8.44415	20.2367	21.6679	6.781	18.4689	10.8442	23.376	27.6866	31.4844	16.6334
14	2083712	2100006	-	Tmem175	protein_coding	Tmem175	ensembl	225.293	162.961	173.614	134.568	179.319	164.734	150.126	172.619	189.442	163.89	178.521	182.313	199.845	171.479	181.598	169.525	181.611	134.467	193.826	113.154	142.157	194.056
4	78458625	78462424	+	Tmem176a	protein_coding	Tmem176a	ensembl	200.371	361.694	194.212	313.661	320.83	230.442	238.381	243.14	208.387	218.895	207.16	220.45	215.795	260.946	224.933	210.211	169.298	352.435	266.876	262.421	250.921	182.967
4	78450724	78458180	-	Tmem176b	protein_coding	Tmem176b	ensembl	535.32	1025.46	703.284	1563.36	820.979	593.225	1158.23	634.69	643.281	709.442	764.679	754.366	991.72	898.929	1042.12	737.189	670.011	1899.92	782.122	1862.23	977.922	696.385
13	35929819	35933244	-	Tmem177	protein_coding	Tmem177	ensembl	1.99374	9.53917	6.8661	9.89467	12.9628	4.62735	10.9182	3.15766	4.94198	5.61268	6.6826	8.37151	11.2589	6.39052	10.318	4.84357	15.3908	21.6883	8.76599	21.6677	8.58665	7.76225
6	3657325	3716079	+	Tmem178a	protein_coding	Tmem178a	ensembl	309.03	273.456	252.084	289.914	305.707	272.088	223.824	327.344	257.806	259.306	313.127	295.793	269.275	256.686	255.888	250.897	268.825	268.935	328.238	264.828	282.405	246.174
4	68011932	68059250	+	Tmem178b	protein_coding	Tmem178b	ensembl	0.996871	0.794931	0.980871	0.989467	2.16047	0	1.8197	1.05255	2.47099	1.12254	2.86397	3.72067	3.75296	3.19526	2.06361	1.93743	7.18235	7.59091	0	2.40753	1.90814	0
1	224972218	224974204	-	Tmem179b	protein_coding	Tmem179b	ensembl	100.684	173.295	122.609	212.735	159.875	132.342	94.6246	126.306	121.902	141.44	112.649	113.481	147.304	164.023	157.866	103.652	106.709	152.903	117.854	139.637	128.8	120.869
6	49529228	49536649	+	Tmem18	protein_coding	Tmem18	ensembl	1170.33	961.071	1208.43	1302.14	1101.84	959.712	999.927	1469.36	1153.95	1599.61	1415.76	1385.95	1286.33	1070.41	1101.97	1186.67	1007.58	1406.49	1344.12	1353.03	1336.66	1244.18
1	47162394	47202550	+	Tmem181	protein_coding	Tmem181	ensembl	485.476	367.258	445.315	264.188	499.069	545.101	377.589	494.7	546.088	423.196	477.328	434.389	417.516	371.715	372.482	381.673	470.957	257.006	436.352	282.885	380.675	430.251
9	47536824	47588678	+	Tmem182	protein_coding	Tmem182	ensembl	3.98748	0	0	4.94734	3.24071	0	0	0	5.76564	4.49015	10.5012	0	1.87648	0	0	10.6559	0	6.50649	3.896	0	8.58665	9.98004
13	51184629	51201365	-	Tmem183a	protein_coding	Tmem183a	ensembl	1342.78	1372.85	1535.06	1679.12	1335.18	1396.54	1558.59	1514.63	1521.3	1753.4	1365.15	1441.77	1651.29	1592.31	1466.19	1597.4	1412.87	1806.63	1401.59	1930.83	1682.98	1263.04
12	16912249	16921427	+	Tmem184a	protein_coding	Tmem184a	ensembl	102.678	112.88	75.5271	95.9784	88.5794	94.3979	64.5995	86.3094	75.777	87.5579	92.6017	90.2263	65.6767	100.118	85.6398	82.3407	69.7714	97.5973	83.764	73.4296	89.6828	85.3848
7	120593336	120636593	-	Tmem184b	protein_coding	Tmem184b	ensembl	1276.99	1244.85	1181.96	1118.11	1112.64	1326.2	1228.3	1220.95	1255.26	1186.51	1242.02	1173.86	1339.8	1223.8	1204.11	1207.03	1328.74	1064.9	1449.31	1297.65	1174.46	1180.96
19	34041219	34057160	+	Tmem184c	protein_coding	Tmem184c	ensembl	280.121	228.145	289.357	208.778	287.343	274.864	238.381	309.451	312.168	276.144	282.578	321.838	274.904	286.508	280.651	287.708	262.669	235.318	239.604	229.919	254.737	291.639
